date,NO2,CO,SO2,O3
2025-11-21,2.5770586248086147e-05,,-0.0001943254928019,0.1136720648242367
2025-11-22,2.432252290847553e-05,0.0265671435524435,1.3717190505793462e-05,0.11559926563253
2025-11-23,2.102029052016756e-05,,-3.456892766829195e-05,0.1130469837743375
2025-11-24,4.045928138414941e-05,0.0283262708357402,6.0855843392866e-05,0.115692556111349
2025-11-25,6.940631616695707e-06,0.0277466397536428,-3.708357204838345e-05,0.1129684671759605
2025-11-26,1.0823839719987832e-05,0.0309852535525957,9.289209640795184e-05,0.1134293468462096
2025-11-27,8.148402405193057e-06,0.0290757497151692,-8.49440659615485e-06,0.1157539087451166
2025-11-28,2.2422351173756896e-05,,1.2000217490519086e-05,0.112660012828807
2025-11-29,1.8798463659894314e-05,0.0301354612622942,0.0001529270694369,0.1157243949257665
2025-11-30,1.5269267916320696e-05,0.0297822369469536,5.658158305578115e-05,0.115653285831213
2025-12-01,2.706185206661161e-05,,,0.1162924570962786
2025-12-02,2.775609552620815e-05,0.0275675462824957,-6.261454718942578e-05,0.1161709856241941
2025-12-03,2.8334858107529708e-05,0.0256578624248504,3.5646266321866555e-05,0.1154421891810165
2025-12-04,3.820086385530885e-05,,-3.1025780897055354e-05,0.1152618206623527
2025-12-05,1.6033561608380227e-05,0.0335201293230056,,0.1147818359442883
2025-12-06,1.7169381113918088e-05,,1.439501324461566e-06,0.1152549211142791
2025-12-07,1.291401376875001e-05,0.0260883954263502,-0.000133513022835,0.1149662324330872
2025-12-08,1.927714656757316e-05,,-2.7792266337201e-05,0.1135088391602039
2025-12-09,1.9314548917274504e-05,0.027394993437661,0.0003422344848513,0.1158582783407635
2025-12-10,5.5012123172875566e-05,,5.764167548881637e-05,0.116131716614796
2025-12-11,6.650611908298743e-06,0.0316268980503082,4.571801682393397e-05,0.1147795054647657
2025-12-12,2.341569681728008e-05,0.0268357276916503,5.48973839613609e-05,0.1135116541344258
2025-12-13,2.68256742401718e-05,,1.3528002050912217e-05,0.1136853829440143
2025-12-14,1.6736132928280817e-05,0.0304152920561016,5.45869066201626e-05,0.1157381231379177
2025-12-15,2.4074729717540323e-05,0.0308257424554159,-1.1925182272014871e-05,0.1157406030429734
2025-12-16,1.620292959454968e-05,0.0301148322495547,0.0001994633478009,0.1149276518041179
2025-12-17,1.7902503233407127e-05,0.0327118712922801,,0.1153503505306111
2025-12-18,2.6964224048242613e-05,0.0269226972013711,6.496937324603398e-05,0.1139924015021986
2025-12-19,1.91994735879624e-05,0.0276951529085636,-0.0002009411109611,0.1130584087222814
2025-12-20,1.5970739690890863e-05,,,0.1131144864484667
2025-12-21,2.6835885268825988e-05,0.0285309836978004,,0.1145551010138458
2025-12-22,1.7452904644046243e-05,0.0256988439295027,2.3494416382163763e-05,0.1156367589202192
2025-12-23,1.5400001825582876e-05,,-1.702176663896133e-05,0.114772692322731
2025-12-24,2.447901372435362e-05,,0.0001791772934106,0.1153412696181072
2025-12-25,3.1879548259894364e-05,0.0232793778181076,8.78201681189239e-05,0.1152497289909256
2025-12-26,2.9644482727538463e-05,0.0282716113945533,5.739602056564763e-05,0.1140634181598822
2025-12-27,2.919685178042257e-05,0.0299938103509327,0.000115864082343,0.113699028475417
2025-12-28,2.1189951791799807e-05,0.0269599511073185,,0.1142824411185251
2025-12-29,4.163611019976088e-05,0.0304973787731594,0.0003245372857366,0.1129391678712434
2025-12-30,2.590922143852481e-05,,0.0002473111857067,0.1143091343757179
2025-12-31,3.5916909341308795e-05,,7.610863662864033e-05,0.114550026340617
2026-01-01,3.0421036265987164e-05,,8.700224376904468e-05,0.1145381271839141
2026-01-02,2.787822856643128e-05,0.02896629628681,-0.0001836418747328,0.1106899465537733
2026-01-03,4.073430668191017e-05,,,0.1117804962106877
2026-01-04,4.544121722387783e-05,,7.436013865199956e-05,0.112631034416457
2026-01-05,3.477200966194182e-05,,9.061048738658429e-05,0.1132283703320556
2026-01-06,4.429525607492349e-05,,,0.1116902429817451
2026-01-07,3.5398324693825235e-05,0.0261987196771722,-0.0002440190097937,0.1140883741900324
2026-01-08,2.7360425519873388e-05,,-7.55725079216063e-05,0.1133738234639167
2026-01-09,2.43033669512602e-05,,0.0001655286516655,0.1137163867760035
2026-01-10,1.7863653473189817e-05,,-3.560087255512675e-05,0.1136941521738966
2026-01-11,1.906163959751616e-05,,,0.1137252165418532
2026-01-12,2.3621625744677306e-05,0.027745406968253,,0.1140833572588033
2026-01-13,2.354930302948964e-05,0.027446124702692,,0.1144452721087469
2026-01-14,1.9303624571875844e-05,,,0.1122559995080034
2026-01-15,1.3156663881471495e-05,,7.60393450036645e-05,0.1117189754214551
2026-01-16,2.200528271679837e-05,,,0.1119486092486315
2026-01-17,2.847042857508443e-05,,,0.1130998539315028
2026-01-18,2.4390155227467465e-05,0.026397203957593,-0.0003266866551712,0.1127813960322075
2026-01-19,3.298329398890737e-05,,,0.114349999361568
2026-01-20,2.499384364303599e-05,,7.140597638984521e-05,0.1117009726456469
2026-01-21,2.479112533199606e-05,,-8.611903467681259e-06,0.1133302064198586
2026-01-22,2.1935140252668023e-05,0.0283340722322463,-2.461892405622884e-05,0.1109875086694955
2026-01-23,2.285482357965133e-05,0.026837941010793,-8.863683433446568e-06,0.1126498827296826
2026-01-24,2.687047315780643e-05,0.0264055558613368,,0.1134726731106638
2026-01-25,1.4876317562766417e-05,0.0229526180209535,2.557400523895218e-07,0.1134396529653006
2026-01-26,2.3164263153625607e-05,,1.1970610163795453e-05,0.1124751898977491
2026-01-27,3.304054772949409e-05,0.0270392913371324,4.200307673520663e-05,0.1141006655784116
2026-01-28,2.090328274562125e-05,0.0294749736785888,,0.1148296260378426
2026-01-29,2.0237478929630014e-05,0.0309138037264347,,0.1145027788976828
2026-01-30,1.6571877247108866e-05,0.0292068340561606,5.86967754106109e-05,0.1149397555531726
2026-01-31,2.0247230838776887e-05,,6.323213935555781e-05,0.1150075293456514
2026-02-01,1.992035566268492e-05,,0.0001185523708247,0.1152028928821285
2026-02-02,1.6622426531161713e-05,0.0294269144535064,-3.53761890437454e-05,0.1141424870715951
2026-02-03,1.2576934982462265e-05,0.0338070203387548,-3.206704409336144e-05,0.1141617594079838
2026-02-04,2.803613108606817e-05,0.0306212473660707,-2.1697383429577107e-07,0.1149287744321757
2026-02-05,3.047258163021e-05,0.0320340673128763,4.8122756804029145e-05,0.1146090829537974
2026-02-06,3.89591183712972e-05,0.0327404571904076,,0.1142803165647718
2026-02-07,3.005446436708957e-05,0.0309168864041566,6.272077955531351e-05,0.1140436677055226
2026-02-08,3.18264844096916e-05,0.0268321532469529,,0.1155646118438906
2026-02-09,2.2131221035474133e-05,,-2.570531408612927e-05,0.113816045017706
2026-02-10,2.1332151321044072e-05,0.0305464113912274,,0.1129548877684606
2026-02-11,1.827975515162076e-05,,0.0002306131459772,0.1133318783508406
2026-02-12,2.4043402663664893e-05,0.0322220921516418,,0.1138905931471122
2026-02-13,2.6022542937532897e-05,0.0322575628757476,1.4510631444863977e-05,0.1136810039687487
2026-02-14,2.769911601577545e-05,0.0261856123458507,,0.1125774808848897
2026-02-15,4.064582621903091e-05,0.0225420724600553,9.198160842061044e-05,0.1130945744613806
2026-02-16,2.8875773550145607e-05,,4.503245938068895e-05,0.1144889854929513
2026-02-17,3.986485010370546e-05,,6.17964708778475e-05,0.1148565827558438
2026-02-18,3.144882666674676e-05,0.0285183290640513,-1.0156601022642391e-05,0.1136874529448422
2026-02-19,2.062025835887956e-05,0.031921648979187,-0.0003436503466218,0.1120870523154735
2026-02-20,2.543977624165044e-05,,8.039586034349419e-05,0.110912702149815
2026-02-21,1.828724231833396e-05,0.0331888248523076,0.0001081925234757,0.1131030724694331
2026-02-22,2.168801086391352e-05,,,0.113317586792012
2026-02-23,2.184432780850692e-05,0.028927657008171,-0.0001097452332032,0.1127767960230509
2026-02-24,2.98811146721116e-05,0.0287619954661319,,0.1142341032003362
2026-02-25,2.567232424849482e-05,,,0.1125232405546638
2026-02-26,2.175918713899814e-05,,-0.0001954076869878,0.1135386536932653
2026-02-27,2.904722308964362e-05,,,0.1133068613708019
2026-02-28,2.227860960864256e-05,,-2.484284535360833e-05,0.1137629623214403
2026-03-01,3.2224840980335204e-05,,1.2561436354493102e-05,0.1145128092418114
2026-03-02,2.3951508449369743e-05,,0.0001319138712044,0.115478358645406
2026-03-03,2.795471858263454e-05,0.0253013372421264,,0.113106977711949
2026-03-04,2.700229938454868e-05,0.0288859605789184,-2.522069553378969e-05,0.113842571257717
2026-03-05,2.3421855219471343e-05,,1.890678790264896e-05,0.1130530280578467
2026-03-06,2.593791952157127e-05,,2.6897691777380917e-05,0.115007142846783
2026-03-07,1.941839075811913e-05,0.0302172856671469,-6.056478543376381e-05,0.1153852221452527
2026-03-08,1.8316721404213847e-05,0.0262760321299235,-3.3685019633804375e-05,0.1129795594347847
2026-03-09,1.456140668832471e-05,0.0281041380184799,1.3031915802022684e-05,0.1127896196105414
2026-03-10,1.0405382689289884e-05,,4.2041675874688586e-05,0.1133864326402545
2026-03-11,1.4842591430555456e-05,0.026547346426093,0.0001101612094013,0.1127266969738735
2026-03-12,1.2291058959291198e-05,0.0297378877113605,-0.0001197338409336,0.1151783676404092
2026-03-13,1.718881493126481e-05,0.0308417328472795,4.327082489099768e-05,0.1146109315256277
2026-03-14,1.8247356925335167e-05,0.0281400623775663,5.173744917239832e-05,0.1149993927942382
2026-03-15,1.795045213701528e-05,0.0243147797882556,4.998036756125443e-05,0.1164406453155809
2026-03-16,2.6730963030707283e-05,0.0246640847575279,8.756110522275169e-05,0.1154528135019871
2026-03-17,2.00315390972921e-05,0.0277372062206268,6.38718386956801e-06,0.1154718601869212
2026-03-18,4.265163931640293e-05,0.0278135538101196,0.0001056592212989,0.114729749970138
2026-03-19,2.8000532746757973e-05,0.0314682782706567,0.0002506181019647,0.1147841580419076
2026-03-20,2.0800138302617528e-05,0.0309569665363856,-7.677108182438783e-05,0.1153680889142884
2026-03-21,2.917675041317125e-05,0.035641074180603,,0.1143653476610779
2026-03-22,2.2879362157201447e-05,0.0251882374286651,-0.00012735160999,0.1162900326566563
2026-03-23,2.108657471304152e-05,0.0279182369510332,-0.0001941867910015,0.1161392123127977
2026-03-24,2.1144156968883644e-05,,1.9428880813603215e-05,0.1159968759036726
2026-03-25,1.0713461131886374e-05,,1.2746654233937575e-06,0.1171980439167883
2026-03-26,1.897413001770051e-05,,1.9741863515988297e-05,0.1158224192137519
2026-03-27,1.472579172881756e-05,0.0282040080603431,4.996458301320672e-05,0.1173120881948206
2026-03-28,1.3761472611768828e-05,0.0263875289396806,-0.0001273705594001,0.1157524686099754
2026-03-29,2.0099843910123367e-05,0.0270800704047793,,0.1160284132800168
2026-03-30,1.9729532192697308e-05,0.0264348809312029,0.000306854100042,0.1156875701207253
2026-03-31,2.643291376676024e-05,0.0279931978745894,0.0001484580737139,0.1172650809296303
2026-04-01,2.711582394315176e-05,,8.048955351114273e-07,0.116375235426757
2026-04-02,2.077379943127905e-05,0.0301306956523173,-3.804807056440041e-06,0.1185635967801014
2026-04-03,,,7.458706842918022e-05,0.1165914512756798
2026-04-04,,,-1.409375141116066e-05,0.1162820248347189
2026-04-05,,0.0300380968656696,,0.1158726762773262
2026-04-06,,0.0256169378757476,-8.365467268352707e-05,0.1176295781301127
2026-04-07,,0.0248963429647333,0.000149980178461,0.1177202681189074
2026-04-08,,,-3.407323627822822e-05,0.1171151624164647
2026-04-09,,0.0261465311050415,0.0001330068782688,0.1166333413372437
2026-04-10,,0.0204873507221539,-0.0001975130289793,0.1162768474055661
2026-04-11,,0.0275164122382799,,0.1191066104090876
2026-04-12,,0.0270427487931161,0.0001378895559658,0.116949061035282
2026-04-13,,,7.134534884244204e-05,0.117157466813094
2026-04-14,,,0.0002087054993299,0.1154017580880059
2026-04-15,,,8.888472802937031e-05,0.1155826036507884
2026-04-16,,0.0266011953353881,0.0001810265673419,0.1163835309238897
2026-04-17,,0.0252704166230701,0.0001932458641628,0.1161448001447651
2026-04-18,,0.0261966302281334,9.689881421980404e-05,0.1176336129299468
2026-04-19,,0.0251353519303458,0.000122321255762,0.1190071411223875
2026-04-20,,0.0270927330804249,8.521815338595347e-05,0.1184922266337606
2026-04-21,,0.0273724714914957,2.0216636282081406e-05,0.1160393055114481
2026-04-22,,0.0275833660097264,-0.0001377748826948,0.1161924835501445
2026-04-23,,0.0275302728017171,-0.000136887980625,0.1162136044353246
2026-04-24,,0.030318547040224,-0.0002121031284332,0.1170397493988275
2026-04-25,,0.0255234595388174,1.0987011981861932e-05,0.1172467344957921
2026-04-26,,0.0218805279582738,-1.0871419217437506e-05,0.1168043266774879
2026-04-27,,0.0304629471566942,1.4108020182260696e-05,0.1160921592058406
2026-04-28,,0.0293636955320835,0.0002709111431613,0.1159991239094072
2026-04-29,,0.0276529164541335,7.847330140832223e-05,0.1177745600127511
2026-04-30,,0.0263939551685167,,0.1159465420577261
2026-05-01,,,-0.0003397185646463,0.1158401409371031
2026-05-02,,,0.0002702578074402,0.1169606931507587
2026-05-03,,,6.577411764546444e-05,0.1162009472027421
2026-05-04,,,6.15879329607675e-05,0.1180038127220339
2026-05-06,,0.0252494812011718,-1.602870086947131e-05,0.1182786722977956
2026-05-07,,0.0253168526622984,5.518463665559408e-05,0.118155112179617
2026-05-08,,0.0266362121028284,3.8619061039450266e-05,0.117513684141967
2026-05-09,,,-2.5858145414127244e-05,0.1179664529182694
2026-05-10,,0.0252897874364313,0.0001151017014585,0.1160449681596623
2026-05-11,,0.0258336342298067,0.0001238412778114,0.1154744281537002
2026-05-12,,0.0253289445998176,1.2790147379478988e-05,0.1143699611226717
2026-05-13,,0.0305771339135091,2.809715390737568e-05,0.1141619629537065
2026-05-14,,0.0301941732565561,3.713596163800469e-05,0.1128543073104487
2026-05-15,,0.0289449727357323,3.999089025647232e-05,0.1170969775153531
2026-05-16,,0.0265246648054856,0.0001703495340001,0.1166930695374806
2026-05-17,,0.024811167466013,7.097226625774056e-05,0.1157025479608112
2026-05-18,,0.0258658536966296,0.0001737226117798,0.116951836583515
2026-05-19,,0.0230984505960496,8.761594398764141e-05,0.1167084285989403
2026-05-20,,0.0261086245377858,0.000121749412607,0.1174137551958362
2026-05-21,,0.027486158741845,-6.831179052824154e-05,0.1171356948713461
2026-05-22,,0.0233649798801967,-0.0001012232553746,0.1156803875540693
2026-05-23,,0.0267631682482632,0.0001374550353167,0.1172845929654108
2026-05-24,,0.0283093041387097,0.0002182592409399,0.1181761256108681
2026-05-25,,0.0299466401338577,0.0001127268904103,0.1175415970385074
2026-05-26,,0.0288841556757688,0.0001374939887749,0.1169479549345043
2026-05-27,,0.0312362344641434,6.60837278701365e-06,0.1168945331333412
2026-05-28,,0.0279409191825173,5.4665430936784974e-05,0.1189745860174298
2026-05-29,,0.032415523367413,2.991232851689512e-05,0.1194722001544303
2026-05-30,,0.0314450349126543,0.0001128591873027,0.1175157169087065
2026-05-31,,0.0322902540365854,0.000228790152404,0.1165017483548985
2026-06-01,,0.028251294294993,4.263622522876974e-05,0.1169399147232373
2026-06-02,,0.0295543455686725,4.67062960120125e-06,0.1164030830065409
2026-06-03,,0.0299954858876891,2.7909580644013156e-05,0.1157623365935352
2026-06-04,,0.0278122304142385,6.710898808457635e-05,0.1167202216262618
2026-06-05,,0.0273932516574859,-2.2945096134208143e-06,0.1171822833518187
2026-06-06,,0.0269487528573899,-0.0001115999554121,0.1175211129917038
2026-06-07,,0.0273820182372783,8.287423452924168e-05,0.1167872146599822
2026-06-08,,0.0281803391196511,-4.630901255748338e-05,0.1177986356326275
2026-06-09,,0.0285272209540657,0.0001484748208895,0.1191317435974876
2026-06-10,,0.0262519593896537,9.663054830769994e-05,0.1191719600132533
2026-06-11,,0.02329647360426,7.177090787507118e-05,0.1176356883305642
2026-06-12,,0.0285493923445879,0.0001012280182395,0.1114257295719451
2026-06-13,,0.0268187055400773,,0.1119428255284826
2026-06-14,,0.0293136494500296,3.4043167974671416e-05,0.1104151541367173
2026-06-15,,0.0319079919294877,2.820737874851777e-05,0.1134760454297065
2026-06-16,,0.0308393031831771,0.0001713990544279,0.1152352894552879
2026-06-17,,,1.6558981272128392e-06,0.1153201784731613
2026-06-18,,0.0256005525588989,2.6668627591182788e-05,0.1180830399195353
2026-06-19,,0.0256391400876252,-8.394430430295567e-06,0.1177570352123843
2026-06-20,,0.0254707266302669,0.0002963886234081,0.1188665707078245
2026-06-21,,0.0272732302546501,0.0002885147197438,0.119202703754935
2026-06-22,,0.0273126817884899,2.2851912355100786e-05,0.1175816710003548
2026-06-23,,0.0269765586995366,0.0003581419587135,0.1170835863384935
2026-06-24,,0.0280612499817557,0.0003878133744001,0.1152206946992212
2026-06-25,,0.0300872748897921,3.7819286808371545e-05,0.1156121343374252
2026-06-26,,0.0276408871607993,1.747201630761e-05,0.1154833011785332
2026-06-27,,0.0261171952537868,-2.61595889337753e-05,0.1120517393574118
2026-06-28,,0.030926379290494,-5.157798472227473e-07,0.1139107129226128
2026-06-29,,0.0249932756026585,8.568481083900209e-05,0.1150704208347532
2026-06-30,,0.028509431415134,9.25462261058282e-05,0.116841847801374
2026-07-01,,0.0265508700500835,0.0002407811375127,0.1174078135647707
2026-07-02,,0.0275917885795472,0.0001872120968376,0.116454887514313
2026-07-03,,0.0250965681943026,5.3396481286052246e-05,0.1163524843545423
2026-07-04,,0.0250988980134328,3.5257394691663126e-05,0.1169571553667386
2026-07-05,,0.026466017769229,0.0001940357809265,0.1161740506067872
2026-07-07,,0.0293916485927723,0.00010684379204,0.1157198175787925
2026-07-08,,0.0273504313968476,0.0001397136066641,0.1178005297357837
2026-07-09,,0.0278341390869834,0.0003019809988992,0.1186757907271385
2026-07-10,,0.025721763863283,-0.0001234170909111,0.1188605160762866
2026-07-11,,0.0285706246485475,-6.13499934034836e-06,0.1177013975878556
2026-07-12,,0.0280586043993632,-1.7798023893394405e-05,0.1165659249413247
2026-07-13,,0.0289554893970489,3.003824422968195e-05,0.118129436754518
2026-07-14,,0.0272862642042098,6.312406946753347e-05,0.1175059246727162
2026-07-15,,0.030674411700322,3.965396899729967e-08,0.1169516243454482
2026-07-16,,0.0279357259472211,4.1938873413854686e-05,0.1152681120567851
2026-07-17,,,2.332734168573682e-05,0.1153942404521836
2026-07-18,,0.0307427117457756,5.2602269635018376e-05,0.1155416490510106
2026-07-19,,0.0292539373040199,0.000127787434278,0.1171730413205093
2026-07-20,,0.0271837751744157,0.0002463143706942,0.1147989476513531
2026-07-21,,0.0257315943318028,-1.2588688244657783e-05,0.1135074346222811
2026-07-22,,0.0252249439557393,-4.654230562866562e-05,0.1142438609773914
2026-07-23,,0.0268479297238011,7.912410822297845e-05,0.1147058608217371
2026-07-24,,0.0282481843774968,-5.987596361794406e-05,0.1170690965114368
2026-07-25,,0.0295351589167559,2.0572315810972617e-05,0.1195046584018402
2026-07-26,,0.0298996206189765,-1.5665858518332244e-05,0.1209615678009059
2026-07-27,,0.0320588391402672,1.787336820617635e-05,0.1187515756529238
2026-07-28,,0.0299206844397953,9.07677776095542e-05,0.1198949728499759
2026-07-29,,0.0348742650105403,-0.0004930763059984,0.1197622499118248
2026-07-30,,0.0296170167755662,8.810485466098299e-05,0.1196609824481937
2026-07-31,,0.0292200348593971,-4.472923223456403e-06,0.1197087569162249
2026-08-01,,0.0291848646269904,5.6500042167802654e-05,0.1196199297491047
2026-08-02,,,0.0001269637637573,0.1200373093080189
2026-08-03,,0.0319272004641019,0.0002261815403682,0.1197838724280397
2026-08-04,,0.0316698308718406,-5.56273576380177e-05,0.1173727460619476
2026-08-05,,0.0307855032108448,8.680035825818777e-05,0.1177145156802402
2026-08-06,,0.0318119653633662,0.0001362508512102,0.1209206571802496
2026-08-07,,0.0301660829120212,0.0001044125030083,0.1206691950145694
2026-08-08,,0.0287144070579892,-6.523563382055224e-05,0.1212491498639186
2026-08-09,,0.0270915361551138,-7.930707919304488e-05,0.1226370836504631
2026-08-10,,0.0297035149165562,0.0001970601733773,0.1221841822067896
2026-08-11,,0.0258698301800226,9.461832232773303e-05,0.1216564321269591
2026-08-12,,0.0290107867297004,0.0002084207345745,0.1210483885887596
2026-08-13,,0.0292283723603433,8.740630556843175e-05,0.1175335249153234
2026-08-14,,0.0293949317932128,-8.788993739980762e-06,0.1186248525563213
2026-08-15,,0.0280584995863867,-9.072556470831236e-05,0.1187843356488479
2026-08-16,,0.0335011027076027,2.0227550950674515e-05,0.1181334647246533
2026-08-17,,0.0283048972487449,4.368272768157833e-05,0.1210675928741693
2026-08-18,,0.0300942637703635,2.487813536491659e-05,0.1205059659356872
2026-08-19,,0.0298842996358871,0.0002031825968752,0.1201054067868325
2026-08-20,,0.0348956801674582,0.0001775286897706,0.1201794199231598
2026-08-21,,0.0309709770637646,5.633026551179312e-05,0.1218130043190386
2026-08-22,,0.0286637141424066,1.0485392219076552e-05,0.1210270819978581
2026-08-23,,0.0296038947999477,-3.63520677268937e-06,0.1203071964490744
2026-08-24,,0.0286310584314407,-0.0001824173278042,0.1212632500876983
2026-08-25,,0.0267236375808715,0.0002251117645452,0.1209076761992441
,,0.0271450599034627,0.0001359878418346,
,,0.024918930871146,,
,,0.0296013266951949,,
,,0.0344321797875797,,
,,0.0311285780697334,,
,,0.0295511074920198,,
